SCRUB_ITEM,TIME_DIM_KEY,SCRUB_TRANS_NO,TRANS_SEQ_NO,UNIT_QTY,UNIT_PRICE,UNIT_COST
44,20200311,24496,1,1.000,299.99,234.100
44,20200311,24511,1,1.000,299.99,234.100
44,20200311,24513,2,1.000,299.99,234.100
44,20200311,24515,1,1.000,299.99,234.100
44,20200312,24554,1,1.000,299.99,234.100
44,20200312,24556,1,1.000,299.99,234.100
44,20200312,24557,1,1.000,299.99,234.100
44,20200312,24558,1,1.000,299.99,234.100
44,20200312,24559,1,1.000,299.99,234.100
44,20200312,24560,2,1.000,299.99,234.100
44,20200313,24610,1,1.000,299.99,234.100
44,20200313,24612,1,1.000,299.99,234.100
44,20200313,24613,1,1.000,299.99,234.100
44,20200313,24614,1,1.000,299.99,234.100
44,20200316,24710,1,1.000,299.99,234.100
44,20200316,24712,1,1.000,299.99,234.100
44,20200316,24714,1,1.000,299.99,234.100
44,20200316,24715,1,1.000,299.99,234.100
44,20200316,24716,1,1.000,299.99,234.100
44,20200316,24723,1,1.000,299.99,234.100
44,20200316,24724,1,1.000,299.99,234.100
44,20200316,24728,1,1.000,299.99,234.100
44,20200316,24729,1,1.000,299.99,234.100
44,20200317,24802,1,1.000,299.99,234.100
44,20200317,24803,1,1.000,299.99,234.100
44,20200317,24814,1,1.000,299.99,234.100
44,20200318,24862,1,1.000,299.99,234.100
44,20200318,24867,1,1.000,299.99,234.100
44,20200318,24868,1,1.000,299.99,234.100
44,20200318,24871,1,1.000,299.99,234.100
44,20200318,24875,1,1.000,299.99,234.100
44,20200318,24884,1,1.000,299.99,234.100
44,20200318,24888,1,1.000,299.99,234.100
44,20200318,24892,1,1.000,299.99,234.100
44,20200319,24934,1,1.000,299.99,234.100
44,20200319,24935,1,1.000,299.99,234.100
44,20200319,24940,1,1.000,299.99,234.100
44,20200319,24949,1,1.000,299.99,234.100
44,20200320,25012,1,1.000,299.99,234.100
44,20200320,25016,1,1.000,299.99,234.100
44,20200320,25024,1,1.000,299.99,234.100
44,20200323,25127,1,1.000,299.99,234.100
44,20200323,25129,1,1.000,299.99,234.100
44,20200323,25132,1,1.000,299.99,234.100
44,20200323,25133,1,1.000,299.99,234.100
44,20200323,25137,1,1.000,299.99,234.100
44,20200323,25144,1,1.000,299.99,234.100
44,20200324,25230,1,1.000,299.99,234.100
44,20200324,25233,1,1.000,299.99,234.100
44,20200324,25238,1,1.000,299.99,234.100
44,20200324,25239,5,1.000,299.99,234.100
44,20200324,25240,1,1.000,299.99,234.100
44,20200324,25241,1,1.000,299.99,234.100
44,20200324,25242,1,1.000,299.99,234.100
44,20200324,25245,1,1.000,299.99,234.100
44,20200324,25253,1,1.000,299.99,234.100
44,20200325,25306,1,1.000,349.99,234.100
44,20200326,25369,1,1.000,349.99,234.100
44,20200326,25371,1,1.000,349.99,234.100
44,20200330,25633,1,1.000,349.99,234.100
44,20200330,25635,1,1.000,349.99,234.100
44,20200330,25636,1,1.000,349.99,234.100
44,20200330,25640,1,1.000,349.99,234.100
44,20200330,25641,1,1.000,349.99,234.100
44,20200331,25690,1,1.000,299.99,234.100
44,20200331,25696,1,1.000,299.99,234.100
44,20200331,25698,1,1.000,299.99,234.100
44,20200331,25709,1,1.000,299.99,234.100
44,20200401,25877,1,1.000,299.99,234.100
44,20200402,25989,1,1.000,299.99,234.100
44,20200402,25991,1,1.000,299.99,234.100
44,20200402,25997,1,1.000,299.99,234.100
44,20200402,26003,1,1.000,299.99,234.100
44,20200402,26004,1,1.000,299.99,234.100
44,20200402,26009,1,1.000,299.99,234.100
44,20200402,26015,1,1.000,299.99,234.100
44,20200403,26099,2,1.000,299.99,234.100
44,20200403,26104,1,1.000,299.99,234.100
44,20200403,26109,1,1.000,299.99,234.100
44,20200403,26122,1,1.000,299.99,234.100
44,20200407,26299,1,1.000,299.99,234.100
44,20200407,26301,1,1.000,299.99,234.100
44,20200407,26307,2,1.000,299.99,234.100
44,20200407,26312,1,1.000,299.99,234.100
44,20200407,26313,1,1.000,299.99,234.100
44,20200407,26318,1,1.000,299.99,234.100
44,20200407,26319,1,1.000,299.99,234.100
44,20200407,26323,1,1.000,299.99,234.100
44,20200407,26327,1,1.000,299.99,234.100
44,20200407,26331,1,1.000,299.99,234.100
44,20200407,26343,1,1.000,299.99,234.100
44,20200407,26346,1,1.000,299.99,234.100
44,20200407,26351,1,1.000,299.99,234.100
44,20200407,26356,1,1.000,299.99,234.100
44,20200407,26544,1,1.000,299.99,234.100
44,20200407,26550,1,1.000,299.99,234.100
44,20200407,26553,1,1.000,299.99,234.100
44,20200407,26563,1,1.000,299.99,234.100
44,20200407,26571,1,1.000,299.99,234.100
44,20200407,26572,1,1.000,299.99,234.100
44,20200407,26587,1,1.000,299.99,234.100
44,20200408,26759,1,1.000,299.99,234.100
44,20200408,26761,1,1.000,299.99,234.100
44,20200408,26763,1,1.000,299.99,234.100
44,20200408,26764,1,1.000,299.99,234.100
44,20200409,26880,1,1.000,299.99,234.100
44,20200409,26881,1,1.000,299.99,234.100
44,20200409,26883,2,1.000,299.99,234.100
44,20200409,26884,1,1.000,299.99,234.100
44,20200409,26886,1,1.000,299.99,234.100
44,20200409,26887,1,1.000,299.99,234.100
44,20200409,26889,1,1.000,299.99,234.100
44,20200409,26890,1,1.000,299.99,234.100
44,20200410,26983,2,1.000,299.99,234.100
44,20200410,26985,1,1.000,299.99,234.100
44,20200410,26988,1,1.000,299.99,234.100
44,20200410,26989,1,1.000,299.99,234.100
44,20200410,26990,1,1.000,299.99,234.100
44,20200410,26992,1,1.000,299.99,234.100
44,20200410,26993,1,1.000,299.99,234.100
44,20200410,27005,1,1.000,299.99,234.100
44,20200410,27007,1,1.000,299.99,234.100
44,20200410,27010,1,1.000,299.99,234.100
44,20200410,27018,1,1.000,299.99,234.100
44,20200413,27027,1,0.000,299.99,234.100
44,20200414,27098,1,1.000,299.99,234.100
44,20200414,27101,1,1.000,299.99,234.100
44,20200414,27106,1,1.000,299.99,234.100
44,20200414,27109,2,1.000,299.99,234.100
44,20200414,27114,1,1.000,299.99,234.100
44,20200414,27125,2,1.000,299.99,234.100
44,20200414,27239,1,1.000,299.99,234.100
44,20200414,27240,1,1.000,299.99,234.100
44,20200414,27244,1,1.000,299.99,234.100
44,20200414,27245,1,1.000,299.99,234.100
44,20200414,27247,1,1.000,299.99,234.100
44,20200414,27248,1,1.000,299.99,234.100
44,20200414,27249,1,1.000,299.99,234.100
44,20200414,27250,1,1.000,299.99,234.100
44,20200414,27251,1,1.000,299.99,234.100
44,20200414,27254,1,1.000,299.99,234.100
44,20200414,27255,1,1.000,299.99,234.100
44,20200414,27256,1,1.000,299.99,234.100
44,20200414,27259,1,1.000,299.99,234.100
44,20200414,27260,1,1.000,299.99,234.100
44,20200414,27261,1,1.000,299.99,234.100
44,20200414,27262,1,1.000,299.99,234.100
44,20200414,27266,1,1.000,299.99,234.100
44,20200414,27333,1,1.000,299.99,234.100
44,20200414,27336,1,1.000,299.99,234.100
44,20200414,27350,1,1.000,299.99,234.100
44,20200414,27357,1,1.000,299.99,234.100
44,20200414,27372,1,1.000,299.99,234.100
44,20200415,27474,1,1.000,299.99,234.100
44,20200415,27479,1,1.000,299.99,234.100
44,20200415,27480,1,1.000,299.99,234.100
44,20200415,27481,2,1.000,299.99,234.100
44,20200415,27484,1,1.000,299.99,234.100
44,20200415,27486,1,1.000,299.99,234.100
44,20200415,27488,1,1.000,299.99,234.100
44,20200416,27641,1,1.000,299.99,234.100
44,20200416,27642,1,1.000,299.99,234.100
44,20200416,27644,1,1.000,299.99,234.100
44,20200416,27646,1,1.000,299.99,234.100
44,20200416,27647,1,1.000,299.99,234.100
44,20200416,27649,1,1.000,299.99,234.100
44,20200416,27650,3,1.000,299.99,234.100
44,20200418,27774,1,1.000,299.99,234.100
44,20200418,27777,1,1.000,299.99,234.100
44,20200418,27780,1,1.000,299.99,234.100
44,20200418,27781,1,1.000,299.99,234.100
44,20200418,27784,1,1.000,299.99,234.100
44,20200418,27790,1,1.000,299.99,234.100
44,20200418,27800,1,1.000,299.99,234.100
44,20200418,27801,2,1.000,299.99,234.100
44,20200420,27948,1,1.000,299.99,234.100
44,20200420,27961,2,1.000,299.99,234.100
44,20200420,27963,1,1.000,299.99,234.100
44,20200420,27966,1,1.000,299.99,234.100
44,20200420,27973,1,1.000,299.99,234.100
44,20200420,27976,1,1.000,299.99,234.100
44,20200420,27984,1,1.000,299.99,234.100
44,20200420,27995,1,1.000,299.99,234.100
44,20200420,27996,1,1.000,299.99,234.100
44,20200420,28001,1,1.000,299.99,234.100
44,20200420,28008,1,1.000,299.99,234.100
44,20200420,28021,1,1.000,299.99,234.100
44,20200420,28025,1,1.000,299.99,234.100
44,20200420,28032,1,1.000,299.99,234.100
44,20200420,28035,1,1.000,299.99,234.100
44,20200420,28036,1,1.000,299.99,234.100
44,20200420,28037,1,1.000,299.99,234.100
44,20200420,28042,1,1.000,299.99,234.100
44,20200420,28051,3,1.000,299.99,234.100
44,20200420,28059,1,1.000,299.99,234.100
44,20200420,28062,1,1.000,299.99,234.100
44,20200420,28063,1,1.000,299.99,234.100
44,20200420,28068,1,1.000,299.99,234.100
44,20200420,28069,1,1.000,299.99,234.100
44,20200421,28192,1,1.000,299.99,234.100
44,20200421,28204,1,1.000,299.99,234.100
44,20200421,28236,2,1.000,299.99,234.100
44,20200421,28247,1,1.000,299.99,234.100
44,20200421,28253,1,1.000,299.99,234.100
44,20200423,28518,1,-1.000,299.99,234.100
44,20200427,28749,1,-1.000,299.99,234.100
44,20200501,29494,1,0.000,299.99,234.100
44,20200504,29600,1,-1.000,299.99,234.100
44,20200504,29635,1,1.000,299.99,234.100
44,20200504,29636,1,1.000,299.99,234.100
44,20200504,29637,1,1.000,299.99,234.100
44,20200504,29638,1,1.000,299.99,234.100
44,20200504,29639,1,1.000,299.99,234.100
44,20200504,29640,1,1.000,299.99,234.100
44,20200504,29641,1,1.000,299.99,234.100
44,20200504,29642,1,1.000,299.99,234.100
44,20200504,29643,1,1.000,299.99,234.100
44,20200504,29644,1,1.000,299.99,234.100
44,20200504,29645,1,1.000,299.99,234.100
44,20200504,29646,1,1.000,299.99,234.100
44,20200504,29647,1,1.000,299.99,234.100
44,20200504,29648,1,1.000,299.99,234.100
44,20200504,29649,1,1.000,299.99,234.100
44,20200504,29650,1,1.000,299.99,234.100
44,20200504,29651,1,1.000,299.99,234.100
44,20200504,29652,1,1.000,299.99,234.100
44,20200504,29653,1,1.000,299.99,234.100
44,20200504,29654,1,1.000,299.99,234.100
44,20200504,29655,1,1.000,299.99,234.100
44,20200504,29656,1,1.000,299.99,234.100
44,20200504,29657,1,1.000,299.99,234.100
44,20200504,29658,1,1.000,299.99,234.100
44,20200504,29659,1,1.000,299.99,234.100
44,20200504,29660,1,1.000,299.99,234.100
44,20200504,29661,1,1.000,299.99,234.100
44,20200504,29663,1,1.000,299.99,234.100
44,20200504,29664,1,1.000,299.99,234.100
44,20200504,29665,1,1.000,299.99,234.100
44,20200504,29666,1,1.000,299.99,234.100
44,20200504,29667,1,1.000,299.99,234.100
44,20200504,29668,1,1.000,299.99,234.100
44,20200504,29669,1,1.000,299.99,234.100
44,20200504,29670,1,1.000,299.99,234.100
44,20200504,29671,1,1.000,299.99,234.100
44,20200504,29672,1,1.000,299.99,234.100
44,20200504,29673,1,1.000,299.99,234.100
44,20200504,29674,1,1.000,299.99,234.100
44,20200504,29675,1,1.000,299.99,234.100
44,20200504,29676,1,1.000,299.99,234.100
44,20200504,29677,1,1.000,299.99,234.100
44,20200504,29678,1,1.000,299.99,234.100
44,20200504,29679,1,1.000,299.99,234.100
44,20200504,29680,1,1.000,299.99,234.100
44,20200504,29681,1,1.000,299.99,234.100
44,20200504,29682,3,1.000,299.99,234.100
44,20200504,29683,1,1.000,299.99,234.100
44,20200504,29684,1,1.000,299.99,234.100
44,20200504,29685,1,1.000,299.99,234.100
44,20200504,29686,1,1.000,299.99,234.100
44,20200504,29688,1,1.000,299.99,234.100
44,20200504,29689,1,1.000,299.99,234.100
44,20200504,29690,1,1.000,299.99,234.100
44,20200504,29691,1,1.000,299.99,234.100
44,20200504,29692,1,2.000,299.99,234.100
44,20200504,29693,1,1.000,299.99,234.100
44,20200504,29694,2,1.000,299.99,234.100
44,20200504,29695,1,1.000,299.99,234.100
44,20200504,29697,1,1.000,299.99,234.100
44,20200504,29698,1,1.000,299.99,234.100
44,20200504,29699,1,1.000,299.99,234.100
44,20200504,29700,1,1.000,299.99,234.100
44,20200506,29864,1,-1.000,299.99,234.100
44,20200508,30142,1,1.000,299.99,234.100
44,20200508,30144,1,1.000,299.99,234.100
44,20200509,30173,1,-1.000,299.99,234.100
44,20200513,30632,1,1.000,299.99,234.100
44,20200602,32111,1,1.000,299.99,234.100
44,20200602,32112,1,1.000,299.99,234.100
44,20200602,32119,1,1.000,299.99,234.100
44,20200602,32121,1,1.000,299.99,234.100
44,20200603,32216,1,1.000,299.99,234.100
44,20200603,32217,1,1.000,299.99,234.100
44,20200603,32219,1,1.000,299.99,234.100
44,20200603,32220,1,1.000,299.99,234.100
44,20200603,32222,1,1.000,299.99,234.100
44,20200604,32274,1,1.000,299.99,234.100
44,20200605,32350,1,1.000,299.99,234.100
44,20200605,32352,1,1.000,299.99,234.100
44,20200605,32353,1,1.000,299.99,234.100
44,20200605,32354,1,1.000,299.99,234.100
44,20200609,32492,1,1.000,299.99,234.100
44,20200609,32493,1,1.000,299.99,234.100
44,20200609,32494,1,1.000,299.99,234.100
44,20200609,32495,1,1.000,299.99,234.100
44,20200609,32496,1,1.000,299.99,234.100
44,20200609,32497,1,1.000,299.99,234.100
44,20200609,32498,1,1.000,299.99,234.100
44,20200609,32499,1,1.000,299.99,234.100
44,20200609,32500,1,1.000,299.99,234.100
44,20200609,32501,1,1.000,299.99,234.100
44,20200609,32502,1,1.000,299.99,234.100
44,20200609,32503,1,1.000,299.99,234.100
44,20200609,32507,1,-1.000,299.99,234.100
44,20200609,32566,1,0.000,299.99,234.100
44,20200609,32581,1,1.000,299.99,234.100
44,20200609,32582,1,1.000,299.99,234.100
44,20200609,32583,1,1.000,299.99,234.100
44,20200609,32584,1,1.000,299.99,234.100
44,20200609,32585,1,1.000,299.99,234.100
44,20200609,32587,1,1.000,299.99,234.100
44,20200609,32588,1,1.000,299.99,234.100
44,20200609,32595,1,1.000,299.99,234.100
44,20200609,32598,1,1.000,299.99,234.100
44,20200609,32600,1,1.000,299.99,234.100
44,20200609,32601,1,1.000,299.99,234.100
44,20200609,32603,1,1.000,299.99,234.100
44,20200609,32605,1,1.000,299.99,234.100
44,20200609,32606,2,1.000,299.99,234.100
44,20200610,32680,2,1.000,299.99,234.100
44,20200610,32681,1,1.000,299.99,234.100
44,20200610,32683,1,1.000,299.99,234.100
44,20200610,32684,1,1.000,299.99,234.100
44,20200610,32687,1,1.000,299.99,234.100
44,20200610,32688,1,1.000,299.99,234.100
44,20200615,32989,1,1.000,299.99,234.100
44,20200615,32993,1,1.000,299.99,234.100
44,20200615,32997,1,1.000,299.99,234.100
44,20200615,32998,1,1.000,299.99,234.100
44,20200617,33119,1,1.000,299.99,234.100
44,20200617,33120,1,1.000,299.99,234.100
44,20200617,33122,1,1.000,299.99,234.100
44,20200617,33125,1,1.000,299.99,234.100
44,20200617,33129,1,1.000,299.99,234.100
44,20200617,33133,1,1.000,299.99,234.100
44,20200617,33135,1,1.000,299.99,234.100
44,20200617,33136,1,1.000,299.99,234.100
44,20200617,33137,1,1.000,299.99,234.100
44,20200617,33138,1,1.000,299.99,234.100
44,20200617,33139,1,1.000,299.99,234.100
44,20200617,33238,1,1.000,299.99,234.100
44,20200617,33241,1,1.000,299.99,234.100
44,20200617,33250,1,1.000,299.99,234.100
44,20200619,33309,1,1.000,299.99,234.100
44,20200619,33310,1,1.000,299.99,234.100
44,20200619,33311,1,1.000,299.99,234.100
44,20200619,33320,1,1.000,299.99,234.100
44,20200619,33373,1,1.000,299.99,234.100
44,20200619,33374,1,1.000,299.99,234.100
44,20200619,33375,1,1.000,299.99,234.100
44,20200622,33456,1,1.000,299.99,234.100
44,20200622,33457,1,1.000,299.99,234.100
44,20200622,33458,1,1.000,299.99,234.100
44,20200622,33459,1,1.000,299.99,234.100
44,20200622,33460,1,1.000,299.99,234.100
44,20200622,33461,1,1.000,299.99,234.100
44,20200622,33463,1,1.000,299.99,234.100
44,20200622,33464,1,1.000,299.99,234.100
44,20200622,33465,1,1.000,299.99,234.100
44,20200622,33466,1,1.000,299.99,234.100
44,20200622,33468,1,1.000,299.99,234.100
44,20200622,33469,1,1.000,299.99,234.100
44,20200622,33470,1,1.000,299.99,234.100
44,20200623,33603,1,1.000,299.99,234.100
44,20200623,33604,1,1.000,299.99,234.100
44,20200623,33606,1,1.000,299.99,234.100
44,20200623,33609,1,1.000,299.99,234.100
44,20200623,33616,1,1.000,299.99,234.100
44,20200623,33617,1,1.000,299.99,234.100
44,20200623,33619,1,1.000,299.99,234.100
44,20200627,33940,2,-1.000,299.99,234.100
44,20200628,33947,1,-1.000,299.99,234.100
44,20200701,34208,1,1.000,299.99,234.100
44,20200701,34214,1,1.000,299.99,234.100
44,20200701,34219,1,1.000,299.99,234.100
44,20200701,34307,1,1.000,299.99,234.100
44,20200706,34539,1,1.000,299.99,234.100
44,20200706,34542,1,1.000,299.99,234.100
44,20200706,34543,1,1.000,299.99,234.100
44,20200706,34547,1,1.000,299.99,234.100
44,20200706,34548,1,1.000,299.99,234.100
44,20200707,34631,1,1.000,299.99,234.100
44,20200710,34776,1,1.000,299.99,234.100
44,20200710,34778,1,1.000,299.99,234.100
44,20200710,34779,1,1.000,299.99,234.100
44,20200713,34816,1,-1.000,299.99,234.100
44,20200713,34850,1,1.000,299.99,234.100
44,20200713,34860,1,1.000,299.99,234.100
44,20200714,34941,1,1.000,299.99,234.100
44,20200714,34942,2,1.000,299.99,234.100
44,20200714,34943,1,1.000,299.99,234.100
44,20200715,34968,4,1.000,299.99,234.100
44,20200715,34969,1,1.000,299.99,234.100
44,20200715,34971,1,1.000,299.99,234.100
44,20200730,35553,1,1.000,299.99,234.100
44,20200730,35554,1,1.000,299.99,234.100
44,20200730,35556,1,1.000,299.99,234.100
44,20200730,35558,1,1.000,299.99,234.100
44,20200730,35559,1,1.000,299.99,234.100
44,20200731,35601,1,1.000,299.99,234.100
44,20200804,35709,1,1.000,299.99,234.100
44,20200804,35711,1,1.000,299.99,234.100
44,20200804,35713,1,1.000,299.99,234.100
44,20200804,35771,1,1.000,299.99,234.100
44,20200805,35827,1,1.000,349.99,234.100
44,20200806,35907,1,1.000,349.99,234.100
44,20200807,35939,3,1.000,349.99,234.100
44,20200807,35940,1,1.000,349.99,234.100
44,20200810,36021,1,1.000,349.99,234.100
44,20200811,36133,1,1.000,349.99,234.100
44,20200811,36138,1,1.000,349.99,234.100
44,20200812,36188,1,1.000,349.99,234.100
44,20200813,36258,1,1.000,349.99,234.100
44,20200813,36259,1,1.000,349.99,234.100
44,20200820,36603,1,1.000,349.99,234.100
44,20200820,36605,1,1.000,349.99,234.100
44,20200824,36751,1,1.000,349.99,234.100
44,20200824,36752,1,1.000,349.99,234.100
44,20200824,36753,1,1.000,349.99,234.100
44,20200824,36755,1,1.000,349.99,234.100
44,20200824,36757,1,1.000,349.99,234.100
44,20200915,37916,2,1.000,349.99,234.100
44,20200915,38010,1,1.000,349.99,234.100
44,20200915,38014,1,1.000,349.99,234.100
44,20200916,38059,1,1.000,349.99,234.100
44,20200917,38124,1,1.000,349.99,234.100
44,20200917,38126,1,1.000,349.99,234.100
44,20200918,38133,1,1.000,299.99,234.100
44,20200918,38134,1,1.000,299.99,234.100
44,20200918,38216,1,1.000,299.99,234.100
44,20200921,38253,1,1.000,299.99,234.100
44,20200921,38262,1,1.000,299.99,234.100
44,20200921,38264,1,1.000,299.99,234.100
44,20200921,38357,1,1.000,299.99,234.100
44,20200921,38359,1,1.000,299.99,234.100
44,20200921,38360,1,1.000,299.99,234.100
44,20200921,38366,1,1.000,299.99,234.100
44,20200921,38374,1,1.000,299.99,234.100
44,20200921,38376,1,1.000,299.99,234.100
44,20200922,38558,1,1.000,299.99,234.100
44,20200922,38559,1,1.000,349.99,234.100
44,20200922,38560,1,1.000,299.99,234.100
44,20200922,38562,1,1.000,349.99,234.100
44,20200922,38563,1,1.000,299.99,234.100
44,20200922,38565,1,1.000,299.99,234.100
44,20200922,38569,1,1.000,299.99,234.100
44,20200922,38570,1,1.000,299.99,234.100
44,20200922,38571,4,1.000,299.99,234.100
44,20200922,38573,1,1.000,299.99,234.100
44,20200922,38575,1,1.000,299.99,234.100
44,20200922,38576,1,1.000,299.99,234.100
44,20200922,38577,1,1.000,299.99,234.100
44,20200922,38578,1,1.000,299.99,234.100
44,20200922,38583,1,1.000,299.99,234.100
44,20200922,38586,1,1.000,299.99,234.100
44,20200924,38661,1,-1.000,299.99,234.100
44,20200924,38708,1,1.000,349.99,234.100
44,20200929,38910,2,1.000,349.99,234.100
44,20200929,39027,1,1.000,349.99,234.100
44,20200929,39028,1,1.000,349.99,234.100
44,20200929,39029,1,1.000,349.99,234.100
44,20200929,39030,1,1.000,349.99,234.100
44,20200929,39033,1,-1.000,299.99,234.100
44,20200930,39106,1,1.000,349.99,234.100
44,20200930,39107,1,1.000,349.99,234.100
44,20201001,39190,1,1.000,299.99,234.100
44,20201001,39191,1,1.000,299.99,234.100
44,20201001,39192,1,1.000,299.99,234.100
44,20201001,39193,1,1.000,299.99,234.100
44,20201002,39243,1,1.000,299.99,234.100
44,20201002,39244,1,1.000,299.99,234.100
44,20201005,39378,1,1.000,299.99,234.100
44,20201005,39379,1,1.000,299.99,234.100
44,20201005,39380,1,1.000,299.99,234.100
44,20201005,39382,2,1.000,299.99,234.100
44,20201005,39383,1,1.000,299.99,234.100
44,20201005,39384,1,1.000,299.99,234.100
44,20201005,39385,1,1.000,299.99,234.100
44,20201005,39386,1,1.000,299.99,234.100
44,20201005,39387,1,1.000,299.99,234.100
44,20201005,39388,2,1.000,299.99,234.100
44,20201005,39389,1,1.000,299.99,234.100
44,20201005,39390,1,1.000,299.99,234.100
44,20201005,39391,1,1.000,299.99,234.100
44,20201005,39393,1,1.000,299.99,234.100
44,20201005,39395,1,1.000,299.99,234.100
44,20201005,39396,1,1.000,299.99,234.100
44,20201006,39560,1,1.000,349.99,234.100
44,20201006,39561,1,1.000,349.99,234.100
44,20201007,39626,1,1.000,299.99,234.100
44,20201007,39627,1,1.000,299.99,234.100
44,20201007,39628,1,1.000,299.99,234.100
44,20201007,39629,1,1.000,299.99,234.100
44,20201007,39636,1,1.000,299.99,234.100
44,20201007,39637,1,1.000,299.99,234.100
44,20201007,39638,1,1.000,299.99,234.100
44,20201007,39640,1,1.000,299.99,234.100
44,20201007,39642,1,1.000,299.99,234.100
44,20201009,39779,2,1.000,299.99,234.100
44,20201009,39780,1,1.000,299.99,234.100
44,20201009,39783,1,1.000,299.99,234.100
44,20201012,40022,1,1.000,299.99,234.100
44,20201012,40023,1,1.000,299.99,234.100
44,20201012,40024,1,1.000,299.99,234.100
44,20201012,40025,1,1.000,299.99,234.100
44,20201012,40026,1,1.000,299.99,234.100
44,20201012,40027,1,1.000,299.99,234.100
44,20201012,40028,1,1.000,299.99,234.100
44,20201012,40029,1,1.000,299.99,234.100
44,20201012,40030,1,1.000,299.99,234.100
44,20201012,40031,1,1.000,299.99,234.100
44,20201012,40032,1,1.000,299.99,234.100
44,20201012,40034,1,1.000,299.99,234.100
44,20201012,40035,1,1.000,299.99,234.100
44,20201012,40036,1,1.000,299.99,234.100
44,20201012,40037,1,1.000,299.99,234.100
44,20201013,40253,1,1.000,299.99,234.100
44,20201013,40254,1,1.000,299.99,234.100
44,20201013,40255,1,1.000,299.99,234.100
44,20201013,40256,1,1.000,299.99,234.100
44,20201013,40257,1,1.000,299.99,234.100
44,20201013,40258,1,1.000,299.99,234.100
44,20201013,40259,1,1.000,299.99,234.100
44,20201013,40260,1,1.000,299.99,234.100
44,20201013,40261,1,1.000,299.99,234.100
44,20201013,40262,1,1.000,299.99,234.100
44,20201013,40263,1,1.000,299.99,234.100
44,20201013,40264,1,1.000,299.99,234.100
44,20201013,40265,1,1.000,299.99,234.100
44,20201013,40266,1,1.000,299.99,234.100
44,20201013,40267,1,1.000,299.99,234.100
44,20201013,40268,1,1.000,299.99,234.100
44,20201013,40269,1,1.000,299.99,234.100
44,20201013,40270,1,1.000,299.99,234.100
44,20201013,40271,1,1.000,299.99,234.100
44,20201013,40272,1,1.000,299.99,234.100
44,20201013,40273,1,1.000,299.99,234.100
44,20201014,40483,1,1.000,299.99,234.100
44,20201014,40484,1,1.000,299.99,234.100
44,20201014,40485,1,1.000,299.99,234.100
44,20201014,40486,1,1.000,299.99,234.100
44,20201014,40487,1,1.000,299.99,234.100
44,20201014,40488,1,1.000,299.99,234.100
44,20201014,40489,1,1.000,299.99,234.100
44,20201014,40490,1,1.000,299.99,234.100
44,20201014,40491,1,1.000,299.99,234.100
44,20201014,40492,1,1.000,299.99,234.100
44,20201014,40493,1,1.000,299.99,234.100
44,20201014,40494,1,1.000,299.99,234.100
44,20201014,40495,2,1.000,299.99,234.100
44,20201014,40496,1,1.000,299.99,234.100
44,20201014,40497,1,1.000,299.99,234.100
44,20201014,40498,1,1.000,299.99,234.100
44,20201014,40499,1,1.000,299.99,234.100
44,20201014,40501,1,1.000,299.99,234.100
44,20201014,40502,1,1.000,299.99,234.100
44,20201014,40503,1,1.000,299.99,234.100
44,20201014,40504,1,1.000,299.99,234.100
44,20201014,40505,1,1.000,299.99,234.100
44,20201014,40506,1,1.000,299.99,234.100
44,20201014,40507,1,1.000,299.99,234.100
44,20201014,40508,1,1.000,299.99,234.100
44,20201014,40509,1,1.000,299.99,234.100
44,20201014,40510,1,1.000,299.99,234.100
44,20201014,40511,1,1.000,299.99,234.100
44,20201015,40688,1,1.000,299.99,234.100
44,20201015,40689,1,1.000,299.99,234.100
44,20201015,40690,1,1.000,299.99,234.100
44,20201015,40691,1,1.000,299.99,234.100
44,20201015,40692,1,1.000,299.99,234.100
44,20201015,40693,1,1.000,299.99,234.100
44,20201015,40694,1,1.000,299.99,234.100
44,20201015,40695,1,1.000,299.99,234.100
44,20201015,40697,1,1.000,299.99,234.100
44,20201015,40698,1,1.000,299.99,234.100
44,20201016,40803,1,1.000,299.99,234.100
44,20201016,40804,1,1.000,299.99,234.100
44,20201016,40806,1,1.000,299.99,234.100
44,20201016,40808,1,1.000,299.99,234.100
44,20201016,40810,1,1.000,299.99,234.100
44,20201019,40967,1,-1.000,299.99,234.100
44,20201019,41051,1,1.000,299.99,234.100
44,20201019,41052,1,1.000,299.99,234.100
44,20201019,41053,2,1.000,299.99,234.100
44,20201019,41054,1,1.000,299.99,234.100
44,20201019,41055,1,1.000,299.99,234.100
44,20201019,41056,1,1.000,299.99,234.100
44,20201019,41057,1,1.000,299.99,234.100
44,20201019,41058,1,1.000,299.99,234.100
44,20201019,41059,1,1.000,299.99,234.100
44,20201020,41225,1,1.000,299.99,234.100
44,20201020,41226,1,1.000,299.99,234.100
44,20201020,41227,1,1.000,299.99,234.100
44,20201020,41228,1,1.000,299.99,234.100
44,20201020,41229,1,1.000,299.99,234.100
44,20201020,41230,1,1.000,299.99,234.100
44,20201020,41231,1,1.000,299.99,234.100
44,20201020,41232,1,1.000,299.99,234.100
44,20201020,41233,1,1.000,299.99,234.100
44,20201020,41234,1,1.000,299.99,234.100
44,20201020,41235,1,1.000,299.99,234.100
44,20201021,41367,3,1.000,299.99,234.100
44,20201021,41368,1,1.000,299.99,234.100
44,20201021,41369,1,1.000,299.99,234.100
44,20201021,41373,1,1.000,299.99,234.100
