SCRUB_ITEM,PRICE_START_DATE,PRICE_END_DATE,TSC_PRICE
1,2019-08-26,2019-10-03,199.990
1,2019-10-04,2019-10-08,179.990
1,2019-10-09,2019-10-27,199.990
1,2019-10-28,2019-10-29,179.990
1,2019-10-30,2019-11-05,199.990
1,2019-11-06,2019-11-10,179.990
1,2019-11-11,2019-11-19,179.990
1,2019-11-20,2019-11-26,199.990
1,2019-11-27,2019-12-01,159.990
1,2019-12-02,2019-12-10,169.990
1,2019-12-11,2019-12-17,199.990
1,2019-12-18,2019-12-24,169.990
1,2019-12-25,2019-12-31,199.990
1,2020-01-01,2020-01-07,169.990
1,2020-01-08,2020-01-12,199.990
1,2020-01-13,2020-01-19,179.990
1,2020-01-20,2020-02-17,199.990
1,2020-02-18,2020-02-23,179.990
1,2020-02-24,2020-02-25,179.990
1,2020-02-26,2020-03-03,199.990
1,2020-03-04,2020-03-08,159.990
1,2020-03-09,2020-03-29,199.990
1,2020-03-30,2020-04-07,179.990
1,2020-04-08,2020-04-19,199.990
1,2020-04-20,2020-04-28,179.990
1,2020-04-29,2020-05-19,199.990
1,2020-05-20,2020-05-25,159.990
1,2020-05-26,2020-06-07,199.990
1,2020-06-08,2020-06-16,179.990
1,2020-06-17,2020-09-01,199.990
1,2020-09-02,2020-09-07,179.990
1,2020-09-08,2020-09-20,199.990
1,2020-09-21,2020-09-22,179.990
1,2020-09-23,2020-11-08,199.990
1,2020-11-09,2020-11-12,179.990
1,2020-11-13,2020-11-15,179.990
1,2020-11-16,2020-12-12,199.990
1,2020-12-13,2020-12-18,179.990
1,2020-12-19,2020-12-31,179.990
1,2021-01-01,2021-03-02,199.990
1,2021-03-03,2021-03-07,179.990
1,2021-03-08,2021-03-14,199.990
1,2021-03-15,2021-03-16,179.990
1,2021-03-17,2021-03-21,179.990
1,2021-03-22,2021-04-18,199.990
1,2021-04-19,2021-04-27,179.990
1,2021-04-28,2021-05-21,199.990
1,2021-05-22,2021-06-13,209.990
1,2021-06-14,2021-06-15,188.990
1,2021-06-16,2021-06-20,209.990
1,2021-06-21,2021-06-22,188.990
1,2021-06-23,2021-06-30,209.990
1,2021-07-01,9999-12-31,269.990
2,2018-10-31,2019-09-15,14.990
2,2019-09-16,2019-09-22,14.240
2,2019-09-23,2019-09-29,14.240
2,2019-09-30,2019-10-08,14.990
2,2019-10-09,2019-10-13,14.240
2,2019-10-15,2020-01-24,14.990
2,2020-01-25,2020-02-04,11.990
2,2020-02-05,9999-12-31,14.990
3,2019-09-12,2019-09-12,143.150
3,2019-09-13,2019-09-15,143.100
3,2019-09-16,2019-09-16,143.100
3,2019-09-17,2019-09-19,142.990
3,2019-09-20,2019-09-23,142.890
3,2019-09-24,2019-09-25,138.390
3,2019-09-26,2019-10-03,138.290
3,2019-10-04,2019-10-09,138.390
3,2019-10-10,2019-10-10,138.590
3,2019-10-11,2019-10-14,138.290
3,2019-10-15,2019-10-21,138.390
3,2019-10-22,2019-10-23,152.230
3,2019-10-24,2019-11-24,152.120
3,2019-11-25,2020-08-09,179.990
3,2020-08-10,2020-08-16,149.990
3,2020-08-17,2020-08-23,149.990
3,2020-08-24,2020-09-01,149.990
3,2020-09-02,2021-05-27,179.990
3,2021-05-28,9999-12-31,199.990
4,2019-09-13,2021-02-28,309.950
4,2021-03-01,2021-04-30,279.950
4,2021-05-01,2021-08-03,309.950
4,2021-08-04,9999-12-31,319.950
5,2019-09-09,2019-09-15,149.990
5,2019-09-16,2019-09-22,199.990
5,2019-09-23,2019-09-29,149.990
5,2019-09-30,2019-09-30,149.990
5,2019-10-01,2019-10-27,139.990
5,2019-10-28,2019-11-05,119.990
5,2019-11-06,2019-11-10,139.990
5,2019-11-11,2019-11-19,119.990
5,2019-11-20,2019-11-26,139.990
5,2019-11-27,2019-12-01,119.990
5,2019-12-02,2019-12-10,118.990
5,2019-12-11,2019-12-17,119.990
5,2019-12-18,2019-12-31,119.990
5,2020-01-01,2020-01-07,119.990
5,2020-01-08,2020-01-12,119.990
5,2020-01-13,2020-01-19,119.990
5,2020-01-20,2020-01-24,139.990
5,2020-01-25,2020-02-04,119.990
5,2020-02-05,2020-02-11,119.990
5,2020-02-12,2020-02-17,125.990
5,2020-02-18,2020-02-23,139.990
5,2020-02-24,2020-03-29,129.990
5,2020-03-30,2020-04-07,116.990
5,2020-04-08,2020-04-13,129.990
5,2020-04-14,2020-04-19,116.990
5,2020-04-20,2020-04-28,116.990
5,2020-04-29,2020-05-05,129.990
5,2020-05-06,2020-05-10,128.990
5,2020-05-11,2020-05-25,129.990
5,2020-05-26,2020-05-31,128.990
5,2020-06-01,2020-06-07,128.990
5,2020-06-08,2020-06-16,116.990
5,2020-06-17,2020-06-21,129.990
5,2020-06-22,2020-06-28,116.990
5,2020-06-29,2020-07-07,116.990
5,2020-07-08,2020-07-12,116.990
5,2020-07-13,2020-07-19,116.990
5,2020-07-20,2020-07-28,116.990
5,2020-07-29,2020-08-02,128.990
5,2020-08-03,2020-08-09,128.990
5,2020-08-10,2020-08-16,128.990
5,2020-08-17,2020-08-23,128.990
5,2020-08-24,2020-09-01,129.990
5,2020-09-02,2020-09-07,128.990
5,2020-09-08,2020-09-13,128.990
5,2020-09-14,2020-09-15,128.990
5,2020-09-16,2020-09-20,128.990
5,2020-09-21,2020-10-11,129.990
5,2020-10-12,2020-10-14,128.990
5,2020-10-15,2020-10-18,128.990
5,2020-10-19,2020-10-20,128.990
5,2020-10-21,2020-10-27,128.990
5,2020-10-28,2020-11-03,129.990
5,2020-11-04,2020-11-08,116.990
5,2020-11-09,2020-11-12,129.990
5,2020-11-13,2020-11-15,116.990
5,2020-11-16,2020-11-17,129.990
5,2020-11-18,2020-11-23,116.990
5,2020-11-24,2020-11-28,116.990
5,2020-11-29,2020-12-05,128.990
5,2020-12-06,2020-12-07,116.990
5,2020-12-08,2020-12-12,116.990
5,2020-12-13,2020-12-18,116.990
5,2020-12-19,2020-12-31,116.990
5,2021-01-01,2021-01-22,129.990
5,2021-01-23,2021-02-28,149.990
5,2021-03-01,2021-03-07,139.990
5,2021-03-08,2021-03-14,139.990
5,2021-03-15,2021-03-21,139.990
5,2021-03-22,2021-03-28,139.990
5,2021-03-29,2021-03-30,139.990
5,2021-03-31,2021-04-05,139.990
5,2021-04-06,2021-04-11,139.990
5,2021-04-12,2021-04-18,139.990
5,2021-04-19,2021-04-27,139.990
5,2021-04-28,2021-05-02,139.990
5,2021-05-03,2021-05-09,139.990
5,2021-05-10,2021-05-20,149.990
5,2021-05-21,2021-05-25,139.990
5,2021-05-26,2021-05-31,139.990
5,2021-06-01,2021-06-06,139.990
5,2021-06-07,2021-06-13,139.990
5,2021-06-14,2021-06-20,139.990
5,2021-06-21,2021-06-27,139.990
5,2021-06-28,2021-07-05,139.990
5,2021-07-06,2021-07-27,149.990
5,2021-07-28,2021-08-01,129.990
5,2021-08-02,2021-08-08,129.990
6,2019-08-05,2019-11-27,189.990
6,2019-11-28,2019-11-29,170.990
6,2019-11-30,2019-12-01,170.990
6,2019-12-02,2019-12-10,170.990
6,2019-12-11,2020-09-20,189.990
6,2020-09-21,2020-09-22,170.990
6,2020-09-23,2021-05-31,189.990
6,2021-06-01,2021-06-20,199.990
6,2021-06-21,2021-06-22,179.990
6,2021-06-23,2021-07-05,199.990
6,2021-07-06,2021-07-27,179.990
6,2021-07-28,9999-12-31,199.990
7,2019-09-09,2019-09-15,159.990
7,2019-09-16,2019-09-22,159.990
7,2019-09-23,2019-09-29,159.990
7,2019-09-30,2019-10-08,159.990
7,2019-10-09,2019-10-13,159.990
7,2019-10-15,2019-10-20,159.990
7,2019-10-21,2019-10-27,159.990
7,2019-10-28,2019-11-05,159.990
7,2019-11-06,2019-11-10,159.990
7,2019-11-11,2019-11-19,199.990
7,2019-11-20,2019-11-24,159.990
7,2019-11-25,2019-11-26,199.990
7,2019-11-27,2019-12-01,159.990
7,2019-12-02,2019-12-10,159.990
7,2019-12-11,2019-12-17,159.990
7,2019-12-18,2019-12-31,159.990
7,2020-01-01,2020-01-24,199.990
7,2020-01-25,2020-02-04,159.990
7,2020-02-05,2020-02-11,159.990
7,2020-02-12,2020-02-17,159.990
7,2020-02-18,2020-02-23,199.990
7,2020-02-24,2020-02-25,159.990
7,2020-02-26,2020-03-01,159.990
7,2020-03-02,2020-03-08,199.990
7,2020-03-09,2020-03-17,159.990
7,2020-03-18,2020-03-22,159.990
7,2020-03-23,2020-03-29,159.990
7,2020-03-30,2020-04-07,159.990
7,2020-04-08,2020-04-13,199.990
7,2020-04-14,2020-04-19,159.990
7,2020-04-20,2020-04-28,159.990
7,2020-04-29,2020-05-19,199.990
7,2020-05-20,2020-05-25,159.990
7,2020-05-26,2020-05-31,159.990
7,2020-06-01,2020-06-07,159.990
7,2020-06-08,2020-06-16,159.990
7,2020-06-17,2020-06-21,159.990
7,2020-06-22,2020-07-05,159.990
7,2020-07-06,2020-07-07,199.990
7,2020-07-08,2020-07-12,159.990
7,2020-07-13,2020-08-09,199.990
7,2020-08-10,2020-08-16,159.990
7,2020-08-17,2020-08-23,159.990
7,2020-08-24,2020-09-01,159.990
7,2020-09-02,2020-09-13,199.990
7,2020-09-14,2020-09-20,159.990
7,2020-09-21,2020-09-27,199.990
7,2020-09-28,2020-10-04,159.990
7,2020-10-05,2020-10-06,199.990
7,2020-10-07,2020-10-11,159.990
7,2020-10-12,2020-10-18,159.990
7,2020-10-19,2020-10-27,159.990
7,2020-10-28,2020-11-01,159.990
7,2020-11-02,2020-11-12,159.990
7,2020-11-13,2020-11-15,199.990
7,2020-11-16,2020-11-17,159.990
7,2020-11-18,2020-11-23,159.990
7,2020-11-24,2020-11-28,159.990
7,2020-11-29,2020-12-05,159.990
7,2020-12-06,2020-12-07,199.990
7,2020-12-08,2020-12-12,159.990
7,2020-12-13,2020-12-18,159.990
7,2020-12-19,2020-12-24,159.990
7,2020-12-25,2020-12-31,159.990
7,2021-01-01,2021-01-05,159.990
7,2021-01-06,2021-01-10,159.990
7,2021-01-11,2021-03-02,199.990
7,2021-03-03,2021-03-07,159.990
7,2021-03-08,2021-03-16,199.990
7,2021-03-17,2021-03-21,159.990
7,2021-03-22,2021-03-23,199.990
7,2021-03-24,2021-03-28,159.990
7,2021-03-29,2021-03-30,199.990
7,2021-03-31,2021-04-05,159.990
7,2021-04-06,2021-04-11,159.990
7,2021-04-12,2021-04-27,199.990
7,2021-04-28,2021-05-02,159.990
7,2021-05-03,2021-05-04,199.990
7,2021-05-05,2021-05-09,159.990
7,2021-05-10,2021-05-16,199.990
7,2021-05-17,2021-05-20,159.990
7,2021-05-21,2021-05-25,159.990
7,2021-05-26,2021-05-31,159.990
7,2021-06-01,2021-06-06,159.990
7,2021-06-07,2021-06-13,159.990
7,2021-06-14,2021-06-15,159.990
7,2021-06-16,2021-06-20,159.990
7,2021-06-21,2021-06-22,159.990
7,2021-06-23,2021-06-27,199.990
7,2021-06-28,2021-07-05,159.990
7,2021-07-06,2021-07-11,159.990
7,2021-07-12,2021-08-26,199.990
8,2019-12-02,2019-12-10,879.990
8,2019-12-11,2019-12-17,899.990
8,2019-12-18,2019-12-31,899.990
8,2020-01-01,2020-01-07,899.990
8,2020-01-08,2020-01-12,899.990
8,2020-01-13,2020-01-19,899.990
8,2020-01-20,2020-01-26,899.990
8,2020-01-27,2020-02-04,899.990
8,2020-02-05,2020-02-11,899.990
8,2020-02-12,2020-02-17,899.990
8,2020-02-18,2020-02-23,899.990
8,2020-02-24,2020-09-15,1099.990
8,2020-09-16,2020-09-20,899.990
8,2020-09-21,2020-09-27,1099.990
8,2020-09-28,2020-10-04,899.990
8,2020-10-05,2020-10-11,899.990
8,2020-10-12,2020-10-18,899.990
8,2020-10-19,2020-10-27,899.990
8,2020-10-28,2020-11-01,899.990
8,2020-11-02,2020-11-03,899.990
8,2020-11-04,2020-11-08,989.990
8,2020-11-09,2020-11-12,899.990
8,2020-11-13,2020-11-15,899.990
8,2020-11-16,2020-11-17,899.990
8,2020-11-18,2020-11-23,899.990
8,2020-11-24,2020-11-28,899.990
8,2020-11-29,2020-12-05,899.990
8,2020-12-06,2020-12-07,1099.990
8,2020-12-08,2020-12-12,899.990
8,2020-12-13,2020-12-18,899.990
8,2020-12-19,2020-12-24,899.990
8,2020-12-25,2020-12-31,899.990
8,2021-01-01,2021-01-05,899.990
8,2021-01-06,2021-01-10,899.990
8,2021-01-11,2021-01-17,899.990
8,2021-01-18,9999-12-31,1099.990
9,2018-02-08,2020-11-10,198.800
9,2020-11-11,2021-01-22,199.990
9,2021-01-23,2021-05-11,214.990
9,2021-05-12,9999-12-31,239.990
10,2019-09-09,2019-09-15,2099.990
10,2019-09-16,2019-09-22,2099.990
10,2019-09-23,2019-09-24,2199.990
10,2019-09-25,2019-09-29,1889.990
10,2019-09-30,2019-10-08,2199.990
10,2019-10-09,2019-10-13,1889.990
10,2019-10-14,2019-10-27,2199.990
10,2019-10-28,2019-11-05,1999.990
10,2019-11-06,2019-11-10,1979.990
10,2019-11-11,2019-11-19,2099.990
10,2019-11-20,2019-11-24,2099.990
10,2019-11-25,2019-11-26,1759.990
10,2019-11-27,2019-12-01,1839.990
10,2019-12-02,2019-12-10,1839.990
10,2019-12-11,2019-12-17,2049.990
10,2019-12-18,2019-12-31,2049.990
10,2020-01-01,2020-01-07,2049.990
10,2020-01-08,2020-01-12,2049.990
10,2020-01-13,2020-01-19,2049.990
10,2020-01-20,2020-01-24,2049.990
10,2020-01-25,2020-02-04,2099.990
10,2020-02-05,2020-02-11,2099.990
10,2020-02-12,2020-02-17,2099.990
10,2020-02-18,2020-02-23,2099.990
10,2020-02-24,2020-09-15,2299.990
10,2020-09-16,2020-09-20,2099.990
10,2020-09-21,2020-09-27,2299.990
10,2020-09-28,2020-10-04,2099.990
10,2020-10-05,2020-10-11,2099.990
10,2020-10-12,2020-10-18,2099.990
10,2020-10-19,2020-10-27,2099.990
10,2020-10-28,2020-11-01,1999.990
10,2020-11-02,2020-11-03,1999.990
10,2020-11-04,2020-11-08,2069.990
10,2020-11-09,2020-11-12,1999.990
10,2020-11-13,2020-11-15,2099.990
10,2020-11-16,2020-11-17,1999.990
10,2020-11-18,2020-11-23,1999.990
10,2020-11-24,2020-11-28,1999.990
10,2020-11-29,2020-12-05,1999.990
10,2020-12-06,2020-12-07,2299.990
10,2020-12-08,2020-12-12,2099.990
10,2020-12-13,2020-12-18,2099.990
10,2020-12-19,2020-12-24,2099.990
10,2020-12-25,2020-12-31,2099.990
10,2021-01-01,2021-01-05,2099.990
10,2021-01-06,2021-01-10,2099.990
10,2021-01-11,2021-01-17,2099.990
10,2021-01-18,2021-08-18,2299.990
11,2019-09-12,2019-09-12,489.990
11,2019-09-13,2019-09-15,489.990
11,2019-09-16,2019-09-16,489.990
11,2019-09-17,2019-09-23,489.990
11,2019-09-24,2019-09-24,499.990
11,2019-09-25,2019-10-21,489.990
11,2019-10-22,2019-11-04,494.990
11,2019-11-05,9999-12-31,519.990
12,2019-06-17,2019-11-10,649.990
12,2019-11-11,2019-11-19,549.990
12,2019-11-20,2019-11-26,649.990
12,2019-11-27,2019-12-01,549.990
12,2019-12-02,2019-12-10,549.990
12,2019-12-11,2019-12-17,549.990
12,2019-12-18,2019-12-31,549.990
12,2020-01-01,2020-03-08,649.990
12,2020-03-09,2020-03-17,519.990
12,2020-03-18,2020-03-22,549.990
12,2020-03-23,2020-03-29,649.990
12,2020-03-30,2020-04-07,549.990
12,2020-04-08,2020-04-13,549.990
12,2020-04-14,2020-04-19,649.990
12,2020-04-20,2020-04-28,549.990
12,2020-04-29,2020-12-07,649.990
12,2020-12-08,2020-12-12,549.990
12,2020-12-13,2020-12-18,549.990
12,2020-12-19,2020-12-24,549.990
12,2020-12-25,2021-01-05,649.990
12,2021-01-06,2021-01-10,549.990
12,2021-01-11,2021-01-26,649.990
12,2021-01-27,2021-01-31,549.990
12,2021-02-01,2021-02-09,549.990
12,2021-02-10,2021-02-15,549.990
12,2021-02-16,2021-03-02,649.990
12,2021-03-03,2021-03-07,549.990
12,2021-03-08,2021-03-16,649.990
12,2021-03-17,2021-03-21,549.990
12,2021-03-22,9999-12-31,649.990
13,2019-08-05,2019-12-01,29.990
13,2019-12-02,2019-12-10,26.990
13,2019-12-11,2021-03-18,29.990
13,2021-03-19,2021-06-20,34.990
13,2021-06-21,2021-06-22,31.490
13,2021-06-23,9999-12-31,34.990
14,2019-09-09,2019-09-15,2099.990
14,2019-09-16,2019-09-22,2299.990
14,2019-09-23,2019-09-24,2099.990
14,2019-09-25,2019-10-28,1799.990
14,2019-10-29,2019-11-05,1799.990
14,2019-11-06,2019-11-10,2099.990
14,2019-11-11,2019-11-19,2099.990
14,2019-11-20,2019-11-24,2099.990
14,2019-11-25,2019-11-26,2299.990
14,2019-11-27,2019-12-01,2099.990
14,2019-12-02,2019-12-10,2099.990
14,2019-12-11,2019-12-17,2099.990
14,2019-12-18,2019-12-31,2099.990
14,2020-01-01,2020-01-07,1999.990
14,2020-01-08,2020-01-12,1999.990
14,2020-01-13,2020-01-19,1999.990
14,2020-01-20,2020-01-24,2299.990
14,2020-01-25,2020-02-04,2099.990
14,2020-02-05,2020-02-11,2099.990
14,2020-02-12,2020-02-17,2099.990
14,2020-02-18,2020-03-03,2299.990
14,2020-03-04,2020-03-08,2099.990
14,2020-03-09,2020-03-17,2099.990
14,2020-03-18,2020-03-22,2099.990
14,2020-03-23,2020-03-29,2299.990
14,2020-03-30,2020-04-07,2099.990
14,2020-04-08,2020-04-13,2099.990
14,2020-04-14,2020-04-19,2299.990
14,2020-04-20,2020-04-28,2099.990
14,2020-04-29,2020-05-05,2299.990
14,2020-05-06,2020-05-10,2099.990
14,2020-05-11,2020-05-19,2299.990
14,2020-05-20,2020-05-25,2099.990
14,2020-05-26,2020-05-31,2299.990
14,2020-06-01,2020-06-07,2099.990
14,2020-06-08,2020-06-16,2099.990
14,2020-06-17,2020-06-21,2099.990
14,2020-06-22,2020-07-05,2099.990
14,2020-07-06,2020-07-07,2299.990
14,2020-07-08,2020-07-12,2099.990
14,2020-07-13,2020-07-19,2099.990
14,2020-07-20,2020-07-28,2299.990
14,2020-07-29,2020-08-02,2099.990
14,2020-08-03,2020-08-09,2299.990
14,2020-08-10,2020-08-16,2099.990
14,2020-08-17,2020-08-23,2099.990
14,2020-08-24,2020-09-01,2099.990
14,2020-09-02,2020-09-13,2299.990
14,2020-09-14,2020-09-20,2099.990
14,2020-09-21,2020-09-27,2099.990
14,2020-09-28,2020-10-04,2099.990
14,2020-10-05,2020-10-11,2099.990
14,2020-10-12,2020-10-18,2099.990
14,2020-10-19,2020-10-27,2099.990
14,2020-10-28,2020-11-01,2099.990
14,2020-11-02,2020-11-12,2099.990
14,2020-11-13,2020-11-15,2299.990
14,2020-11-16,2020-11-17,2099.990
14,2020-11-18,2020-11-23,2099.990
14,2020-11-24,2020-11-28,2099.990
14,2020-11-29,2020-12-05,2099.990
14,2020-12-06,2020-12-07,2299.990
14,2020-12-08,2020-12-12,2099.990
14,2020-12-13,2020-12-18,2099.990
14,2020-12-19,2020-12-24,2099.990
14,2020-12-25,2020-12-31,2099.990
14,2021-01-01,2021-01-05,2099.990
14,2021-01-06,2021-01-10,2099.990
14,2021-01-11,2021-01-17,2099.990
14,2021-01-18,2021-01-26,2099.990
14,2021-01-27,2021-01-31,2099.990
14,2021-02-01,2021-02-09,2099.990
14,2021-02-10,2021-02-15,2099.990
14,2021-02-16,2021-02-23,2299.990
14,2021-02-24,2021-02-28,2099.990
14,2021-03-01,2021-03-16,2299.990
14,2021-03-17,2021-03-21,2099.990
14,2021-03-22,2021-03-28,2099.990
14,2021-03-29,2021-04-27,2299.990
14,2021-04-28,2021-05-02,2099.990
14,2021-05-03,2021-05-09,2099.990
14,2021-05-10,2021-06-30,2299.990
14,2021-07-01,2021-08-26,2899.990
15,2019-09-09,2019-09-15,999.990
15,2019-09-16,2019-09-22,899.990
15,2019-09-23,2019-09-24,899.990
15,2019-09-25,2019-09-29,899.990
15,2019-09-30,2019-11-10,999.990
15,2019-11-11,2019-11-19,899.990
15,2019-11-20,2019-11-24,849.990
15,2019-11-25,2019-11-26,999.990
15,2019-11-27,2019-12-01,899.990
15,2019-12-02,2019-12-08,999.990
15,2019-12-09,2019-12-10,899.990
15,2019-12-11,2019-12-17,899.990
15,2019-12-18,2020-02-11,999.990
15,2020-02-12,2020-02-17,899.990
15,2020-02-18,2020-03-22,999.990
15,2020-03-23,2020-03-29,899.990
15,2020-03-30,2020-04-07,899.990
15,2020-04-08,2020-05-25,999.990
15,2020-05-26,2020-05-31,899.990
15,2020-06-01,2020-10-11,999.990
15,2020-10-12,2020-10-14,899.990
15,2020-10-15,2020-10-18,899.990
15,2020-10-19,2020-10-20,899.990
15,2020-10-21,2020-11-03,999.990
15,2020-11-04,2020-11-08,899.990
15,2020-11-09,2020-11-12,899.990
15,2020-11-13,2020-11-15,899.990
15,2020-11-16,2020-11-17,899.990
15,2020-11-18,2020-12-05,999.990
15,2020-12-06,2020-12-07,899.990
15,2020-12-08,2020-12-12,899.990
15,2020-12-13,2020-12-18,899.990
15,2020-12-19,2020-12-31,899.990
15,2021-01-01,2021-01-10,999.990
15,2021-01-11,2021-01-17,899.990
15,2021-01-18,2021-06-20,999.990
15,2021-06-21,2021-06-22,899.990
15,2021-06-23,9999-12-31,999.990
16,2019-09-04,2019-10-31,63.660
16,2019-11-01,2019-11-05,59.990
16,2019-11-06,2019-11-10,57.290
16,2019-11-11,2019-11-19,53.990
16,2019-11-20,2019-11-27,59.990
16,2019-11-28,2019-11-29,53.990
16,2019-11-30,2019-12-01,53.990
16,2019-12-02,2019-12-10,53.990
16,2019-12-11,2019-12-11,59.990
16,2019-12-12,2019-12-17,50.990
16,2019-12-18,2020-03-22,59.990
16,2020-03-23,2020-03-29,53.990
16,2020-03-30,2020-04-07,53.990
16,2020-04-08,2020-05-31,59.990
16,2020-06-01,2020-06-07,53.990
16,2020-06-08,2020-09-20,59.990
16,2020-09-21,2020-09-22,53.990
16,2020-09-23,2020-11-03,59.990
16,2020-11-04,2020-11-08,50.990
16,2020-11-09,2020-11-12,53.990
16,2020-11-13,2020-11-15,53.990
16,2020-11-16,2020-12-12,59.990
16,2020-12-13,2020-12-18,53.990
16,2020-12-19,2020-12-31,53.990
16,2021-01-01,2021-02-07,59.990
16,2021-02-08,2021-02-09,53.990
16,2021-02-10,2021-06-13,59.990
16,2021-06-14,2021-06-15,53.990
16,2021-06-16,2021-06-20,59.990
16,2021-06-21,2021-06-22,53.990
16,2021-06-23,2021-07-11,59.990
16,2021-07-12,9999-12-31,74.990
17,2019-09-03,2019-09-22,379.990
17,2019-09-23,2019-09-29,329.990
17,2019-09-30,2020-06-16,379.990
17,2020-06-17,2020-06-21,341.990
17,2020-06-22,2020-07-05,341.990
17,2020-07-06,2020-07-07,379.990
17,2020-07-08,2020-07-12,341.990
17,2020-07-13,2020-07-19,329.990
17,2020-07-20,2020-07-28,329.990
17,2020-07-29,2020-08-09,379.990
17,2020-08-10,2020-08-16,279.990
17,2020-08-17,2020-08-23,279.990
17,2020-08-24,2020-09-01,279.990
17,2020-09-02,2021-05-27,379.990
17,2021-05-28,9999-12-31,429.990
18,2019-08-29,2019-11-10,169.990
18,2019-11-11,2019-11-12,149.990
18,2019-11-13,2019-12-31,169.990
18,2020-01-01,2020-01-07,161.490
18,2020-01-08,2020-01-12,161.490
18,2020-01-13,2020-01-20,169.990
18,2020-01-21,2020-02-29,149.990
18,2020-03-01,2020-04-13,169.990
18,2020-04-14,2020-04-19,164.990
18,2020-04-20,2020-04-30,169.990
18,2020-05-01,2020-05-05,164.990
18,2020-05-06,2020-06-20,169.990
18,2020-06-21,2020-06-28,144.490
18,2020-06-29,2020-08-11,169.990
18,2020-08-12,2020-08-16,161.490
18,2020-08-17,2020-08-22,169.990
18,2020-08-23,2020-09-01,161.490
18,2020-09-02,2020-10-10,169.990
18,2020-10-11,2020-10-14,161.490
18,2020-10-15,2020-10-31,169.990
18,2020-11-01,2020-11-03,161.490
18,2020-11-04,2020-11-07,169.990
18,2020-11-08,2020-11-11,161.490
18,2020-11-12,2020-11-17,152.990
18,2020-11-18,2020-11-27,169.990
18,2020-11-28,2020-12-06,152.990
18,2020-12-08,2020-12-12,169.990
18,2020-12-13,2020-12-18,135.990
18,2020-12-19,2021-01-05,169.990
18,2021-01-06,2021-01-10,135.990
18,2021-01-11,2021-06-01,169.990
18,2021-06-02,2021-08-03,179.990
18,2021-08-04,9999-12-31,199.990
19,2019-09-09,2019-09-15,2359.990
19,2019-09-16,2019-09-22,2123.990
19,2019-09-23,2019-09-24,2123.990
19,2019-09-25,2019-09-29,2005.990
19,2019-09-30,2019-10-08,2123.990
19,2019-10-09,2019-10-13,2123.990
19,2019-10-14,2019-10-20,2123.990
19,2019-10-21,2019-10-27,2123.990
19,2019-10-28,2019-10-29,2123.990
19,2019-10-30,2019-11-05,2359.990
19,2019-11-06,2019-11-10,2123.990
19,2019-11-11,2019-11-19,2123.990
19,2019-11-20,2019-11-24,2005.990
19,2019-11-25,2019-11-25,2359.990
19,2019-11-26,2019-12-01,1999.990
19,2019-12-02,2019-12-08,1799.990
19,2019-12-09,2019-12-10,1799.990
19,2019-12-11,2019-12-24,1999.990
19,2019-12-25,2019-12-25,1799.990
19,2019-12-26,2020-03-29,1999.990
19,2020-03-30,2020-04-07,1799.990
19,2020-04-08,2020-05-25,1999.990
19,2020-05-26,2020-05-31,1799.990
19,2020-06-01,2020-07-28,1999.990
19,2020-07-29,2020-08-02,1799.990
19,2020-08-03,2020-08-16,1999.990
19,2020-08-17,2020-08-23,1799.990
19,2020-08-24,2020-09-01,1799.990
19,2020-09-02,2020-09-07,1799.990
19,2020-09-08,2020-09-20,1999.990
19,2020-09-21,2020-09-22,1799.990
19,2020-09-23,2020-09-27,1799.990
19,2020-09-28,2020-10-11,1999.990
19,2020-10-12,2020-10-14,1799.990
19,2020-10-15,2020-10-18,1799.990
19,2020-10-19,2020-10-20,1799.990
19,2020-10-21,2020-10-27,1799.990
19,2020-10-28,2020-11-01,1799.990
19,2020-11-02,2020-11-03,1999.990
19,2020-11-04,2020-11-08,1799.990
19,2020-11-09,2020-11-12,1799.990
19,2020-11-13,2020-11-15,1799.990
19,2020-11-16,2020-11-17,1799.990
19,2020-11-18,2020-12-05,1999.990
19,2020-12-06,2020-12-07,1799.990
19,2020-12-08,2020-12-12,1799.990
19,2020-12-13,2020-12-18,1799.990
19,2020-12-19,2020-12-31,1799.990
19,2021-01-01,2021-01-10,1999.990
19,2021-01-11,2021-01-17,1799.990
19,2021-01-18,2021-01-31,1999.990
19,2021-02-01,2021-02-07,1799.990
19,2021-02-08,2021-06-20,1999.990
19,2021-06-21,2021-06-22,1799.990
19,2021-06-23,9999-12-31,1999.990
20,2018-11-19,2020-02-25,1649.990
20,2020-02-26,2020-03-01,1449.990
20,2020-03-02,2020-03-03,1649.990
20,2020-03-04,2020-03-08,1449.990
20,2020-03-09,2020-03-17,1449.990
20,2020-03-18,2020-03-29,1649.990
20,2020-03-30,2020-04-07,1449.990
20,2020-04-08,2020-04-19,1649.990
20,2020-04-20,2020-04-28,1449.990
20,2020-04-29,2020-05-05,1649.990
20,2020-05-06,2020-05-10,1449.990
20,2020-05-11,2020-05-14,1649.990
20,2020-05-15,2020-05-19,1449.990
20,2020-05-20,2020-05-25,1449.990
20,2020-05-26,2020-05-31,1649.990
20,2020-06-01,2020-06-07,1449.990
20,2020-06-08,2020-06-16,1449.990
20,2020-06-17,2020-06-21,1449.990
20,2020-06-22,2020-07-05,1449.990
20,2020-07-06,2020-07-07,1649.990
20,2020-07-08,2020-07-12,1449.990
20,2020-07-13,2020-07-19,1449.990
